customer_id,age,income,occupation,marital_status,children,risk_score,customer_preferences,insurance_type,insurance_premium,policy_recommendation,purchase_probability
5156,49,104036,Freelancer,Married,0,0.63,comprehensive coverage,vehicle,768.09,full coverage,0.35
5157,47,83769,Doctor,Single,2,0.14,budget-friendly,vehicle,1422.76,basic coverage,0.12
5158,37,67399,Teacher,Single,0,0.85,balanced,life,2289.12,standard coverage,0.43
5159,47,111007,Lawyer,Divorced,1,0.99,budget-friendly,health,2417.34,standard coverage,0.51
5160,20,112336,Engineer,Single,1,0.44,comprehensive coverage,life,383.64,standard coverage,0.39
5161,61,95021,Teacher,Divorced,2,0.54,comprehensive coverage,health,2208.47,standard coverage,0.31
5162,32,137859,Lawyer,Married,2,0.26,budget-friendly,life,310.33,basic coverage,0.24
5163,58,138532,Freelancer,Divorced,1,0.66,budget-friendly,vehicle,3291.73,standard coverage,0.34
5164,31,130629,Freelancer,Single,2,0.91,budget-friendly,health,3238.14,standard coverage,0.53
5165,57,131180,Doctor,Divorced,2,0.18,comprehensive coverage,vehicle,2199.84,standard coverage,0.13
5166,67,114447,Lawyer,Divorced,0,0.95,balanced,life,3183.9,standard coverage,0.67
5167,27,121357,Lawyer,Divorced,0,0.22,budget-friendly,vehicle,943.04,basic coverage,0.16
5168,34,130162,Freelancer,Single,3,0.27,comprehensive coverage,life,701.76,standard coverage,0.27
5169,32,92723,Freelancer,Divorced,1,0.91,balanced,health,2073.49,standard coverage,0.73
5170,46,100834,Teacher,Married,3,0.59,comprehensive coverage,vehicle,2594.67,standard coverage,0.34
5171,51,105267,Freelancer,Married,2,0.03,comprehensive coverage,vehicle,1180.99,standard coverage,0.02
5172,52,129110,Lawyer,Married,2,0.8,budget-friendly,vehicle,1332.67,standard coverage,0.71
5173,26,100686,Business,Married,3,0.64,budget-friendly,vehicle,1099.32,standard coverage,0.42
5174,68,68328,Freelancer,Divorced,0,0.74,budget-friendly,health,1866.71,standard coverage,0.6
5175,34,34296,Teacher,Married,2,0.16,balanced,vehicle,1064.97,standard coverage,0.11
5176,19,48461,Business,Divorced,0,0.87,budget-friendly,life,2480.63,standard coverage,0.47
5177,43,88612,Lawyer,Single,1,0.78,budget-friendly,vehicle,396.83,standard coverage,0.78
5178,55,125068,Freelancer,Divorced,1,0.96,balanced,life,2623.04,standard coverage,0.68
5179,60,108837,Business,Single,1,0.41,comprehensive coverage,vehicle,1487.86,standard coverage,0.23
5180,45,131848,Doctor,Single,1,0.52,budget-friendly,vehicle,2493.78,basic coverage,0.48
5181,47,102179,Freelancer,Married,1,0.7,comprehensive coverage,health,1218.46,full coverage,0.52
5182,60,66006,Doctor,Married,2,0.1,balanced,life,1773.73,standard coverage,0.06
5183,26,51090,Lawyer,Single,2,0.21,budget-friendly,vehicle,2324.75,basic coverage,0.17
5184,45,42312,Business,Married,2,0.29,balanced,life,1311.75,standard coverage,0.25
5185,33,49704,Lawyer,Divorced,3,0.95,balanced,life,1672.23,standard coverage,0.63
5186,41,74601,Doctor,Married,0,0.0,comprehensive coverage,life,1740.04,standard coverage,0.0
5187,39,57876,Business,Divorced,2,0.99,budget-friendly,home,1241.82,standard coverage,0.93
5188,37,145875,Doctor,Married,0,0.4,balanced,vehicle,2126.54,standard coverage,0.28
5189,69,138938,Business,Divorced,2,0.65,balanced,vehicle,2030.84,standard coverage,0.63
5190,31,75529,Freelancer,Single,3,0.41,budget-friendly,vehicle,1376.77,basic coverage,0.26
5191,69,65433,Teacher,Married,1,0.78,budget-friendly,health,971.64,standard coverage,0.58
5192,60,97885,Lawyer,Divorced,0,0.95,budget-friendly,health,436.8,standard coverage,0.84
5193,49,43144,Freelancer,Divorced,0,0.45,budget-friendly,life,1695.15,basic coverage,0.3
5194,27,81988,Freelancer,Divorced,3,0.18,balanced,vehicle,359.03,standard coverage,0.12
5195,19,46880,Business,Single,3,0.22,budget-friendly,life,477.93,basic coverage,0.18
5196,24,63153,Freelancer,Single,2,0.27,comprehensive coverage,life,1635.69,standard coverage,0.2
5197,18,81401,Freelancer,Divorced,2,0.22,balanced,vehicle,772.54,standard coverage,0.14
5198,54,146518,Business,Married,0,0.01,balanced,life,1454.99,standard coverage,0.01
5199,32,89808,Teacher,Married,2,0.86,comprehensive coverage,health,867.73,full coverage,0.55
5200,28,129048,Engineer,Single,3,0.68,balanced,health,549.0,standard coverage,0.46
5201,37,61774,Teacher,Divorced,0,0.52,comprehensive coverage,vehicle,1737.62,standard coverage,0.47
5202,67,43699,Business,Divorced,3,0.15,budget-friendly,life,723.75,basic coverage,0.12
5203,58,42098,Freelancer,Married,3,0.04,budget-friendly,life,1007.48,basic coverage,0.03
5204,50,71412,Freelancer,Single,0,0.38,comprehensive coverage,life,547.23,standard coverage,0.25
5205,69,75520,Engineer,Divorced,3,0.01,budget-friendly,life,734.12,basic coverage,0.01
5206,55,144672,Freelancer,Single,1,0.06,budget-friendly,life,325.02,basic coverage,0.06
5207,37,101564,Doctor,Single,2,0.07,balanced,life,1775.48,standard coverage,0.04
5208,27,111786,Lawyer,Divorced,1,0.82,balanced,health,378.22,standard coverage,0.82
5209,49,139120,Engineer,Divorced,2,0.73,budget-friendly,vehicle,3334.12,standard coverage,0.59
5210,53,44508,Doctor,Single,0,0.31,budget-friendly,life,904.01,basic coverage,0.29
5211,67,104918,Freelancer,Single,0,0.3,comprehensive coverage,vehicle,442.38,standard coverage,0.22
5212,29,95259,Business,Divorced,1,0.34,balanced,vehicle,2330.74,standard coverage,0.29
5213,42,126854,Engineer,Married,3,0.57,comprehensive coverage,vehicle,2202.89,standard coverage,0.57
5214,26,60568,Teacher,Single,3,0.86,balanced,home,3227.18,standard coverage,0.84
5215,66,64804,Freelancer,Married,3,0.48,comprehensive coverage,vehicle,1751.06,standard coverage,0.29
5216,34,73761,Lawyer,Single,2,0.15,comprehensive coverage,life,763.45,standard coverage,0.13
5217,31,61960,Freelancer,Single,2,0.16,budget-friendly,vehicle,437.76,basic coverage,0.1
5218,41,144590,Teacher,Single,1,0.06,balanced,vehicle,1255.8,standard coverage,0.06
5219,58,84412,Teacher,Divorced,0,0.74,balanced,vehicle,2375.56,standard coverage,0.66
5220,68,59568,Lawyer,Divorced,1,0.4,balanced,vehicle,1405.99,standard coverage,0.36
5221,62,83857,Teacher,Divorced,1,0.92,comprehensive coverage,life,1532.76,full coverage,0.89
5222,20,136652,Business,Married,0,0.31,comprehensive coverage,vehicle,2263.36,standard coverage,0.27
5223,67,125036,Teacher,Married,3,0.8,comprehensive coverage,vehicle,2433.65,full coverage,0.53
5224,58,80526,Business,Married,1,0.5,comprehensive coverage,vehicle,709.0,standard coverage,0.42
5225,33,55159,Teacher,Divorced,2,0.85,balanced,life,3425.54,standard coverage,0.65
5226,35,126641,Freelancer,Single,2,0.56,balanced,health,791.84,standard coverage,0.48
5227,56,113767,Business,Single,1,0.19,budget-friendly,life,2149.04,basic coverage,0.12
5228,67,112656,Engineer,Married,0,0.8,balanced,vehicle,495.82,standard coverage,0.62
5229,31,93325,Business,Divorced,3,0.01,budget-friendly,life,1967.03,basic coverage,0.01
5230,27,111704,Freelancer,Divorced,2,0.5,budget-friendly,life,1652.17,basic coverage,0.43
5231,27,128714,Lawyer,Single,2,0.2,comprehensive coverage,life,505.95,standard coverage,0.18
5232,23,101128,Teacher,Divorced,1,0.34,balanced,vehicle,529.01,standard coverage,0.2
5233,20,52949,Freelancer,Married,3,0.41,comprehensive coverage,life,1342.68,standard coverage,0.4
5234,66,70305,Engineer,Divorced,0,0.56,budget-friendly,vehicle,1501.13,basic coverage,0.43
5235,39,39696,Teacher,Married,2,0.35,balanced,vehicle,1681.71,standard coverage,0.33
5236,19,58645,Freelancer,Married,3,0.64,budget-friendly,health,1382.61,standard coverage,0.4
5237,56,95971,Business,Married,0,0.19,budget-friendly,life,1328.72,basic coverage,0.11
5238,29,51839,Teacher,Married,2,0.79,balanced,health,2304.77,standard coverage,0.77
5239,18,74023,Freelancer,Single,0,0.6,balanced,health,2802.63,standard coverage,0.6
5240,69,57386,Doctor,Divorced,2,0.35,comprehensive coverage,vehicle,2600.07,standard coverage,0.21
5241,54,38351,Engineer,Divorced,1,0.53,comprehensive coverage,vehicle,2738.26,standard coverage,0.41
5242,30,149255,Freelancer,Single,0,0.4,balanced,vehicle,486.13,standard coverage,0.34
5243,49,41649,Doctor,Single,0,0.87,comprehensive coverage,life,1388.44,full coverage,0.58
5244,42,82033,Teacher,Divorced,2,0.55,budget-friendly,vehicle,672.01,basic coverage,0.39
5245,68,32195,Business,Single,3,0.79,comprehensive coverage,vehicle,2259.32,full coverage,0.59
5246,55,140648,Engineer,Divorced,0,0.79,budget-friendly,health,2666.86,standard coverage,0.42
5247,22,147821,Freelancer,Single,0,0.73,comprehensive coverage,vehicle,2559.31,full coverage,0.58
5248,54,82186,Engineer,Single,2,0.75,budget-friendly,vehicle,1783.97,standard coverage,0.52
5249,35,99205,Business,Divorced,3,0.22,comprehensive coverage,vehicle,1578.65,standard coverage,0.19
5250,27,101142,Engineer,Married,1,0.87,budget-friendly,home,1316.81,standard coverage,0.54
5251,36,100143,Freelancer,Single,3,0.71,balanced,health,2415.26,standard coverage,0.63
5252,51,102367,Business,Married,1,0.05,comprehensive coverage,vehicle,502.8,standard coverage,0.03
5253,47,85506,Freelancer,Married,1,0.65,budget-friendly,health,632.72,standard coverage,0.42
5254,49,75702,Doctor,Single,3,0.48,balanced,vehicle,1291.02,standard coverage,0.37
5255,28,126322,Teacher,Married,3,0.14,balanced,life,1835.62,standard coverage,0.08
5256,39,131169,Engineer,Divorced,2,0.47,budget-friendly,life,989.65,basic coverage,0.29
5257,47,49195,Engineer,Divorced,3,0.92,balanced,life,1070.74,standard coverage,0.53
5258,18,73809,Engineer,Married,1,0.88,balanced,health,3440.84,standard coverage,0.82
5259,23,75160,Doctor,Divorced,0,0.09,budget-friendly,life,1334.71,basic coverage,0.06
5260,31,139398,Business,Single,0,0.44,comprehensive coverage,life,794.59,standard coverage,0.38
5261,20,115060,Freelancer,Married,3,0.51,comprehensive coverage,health,810.12,standard coverage,0.41
5262,56,146074,Business,Single,1,0.69,balanced,vehicle,696.51,standard coverage,0.56
5263,32,122482,Doctor,Single,0,0.77,budget-friendly,health,748.62,standard coverage,0.75
5264,48,38791,Teacher,Divorced,3,0.83,comprehensive coverage,home,3010.43,full coverage,0.55
5265,36,128010,Freelancer,Married,0,0.6,comprehensive coverage,health,2632.79,standard coverage,0.38
5266,39,145873,Doctor,Divorced,1,0.88,comprehensive coverage,health,3603.06,full coverage,0.63
5267,24,128930,Freelancer,Divorced,3,0.56,budget-friendly,vehicle,1147.14,basic coverage,0.4
5268,44,96858,Engineer,Married,2,0.02,budget-friendly,vehicle,1256.52,basic coverage,0.02
5269,52,86852,Teacher,Single,1,0.46,budget-friendly,vehicle,1703.63,basic coverage,0.43
5270,60,52027,Lawyer,Married,3,0.16,balanced,life,445.29,standard coverage,0.11
5271,22,38223,Teacher,Single,2,0.57,budget-friendly,vehicle,1795.79,basic coverage,0.51
5272,63,103390,Freelancer,Married,3,0.68,balanced,vehicle,976.91,standard coverage,0.51
5273,52,31392,Doctor,Divorced,0,0.68,budget-friendly,vehicle,1072.23,standard coverage,0.63
5274,53,135941,Freelancer,Married,3,0.49,balanced,life,2500.17,standard coverage,0.28
5275,54,129681,Engineer,Divorced,1,0.72,budget-friendly,health,1267.9,standard coverage,0.71
5276,40,143238,Freelancer,Single,0,0.11,comprehensive coverage,vehicle,1779.3,standard coverage,0.07
5277,53,138854,Teacher,Divorced,0,0.95,budget-friendly,home,611.88,standard coverage,0.62
5278,21,67312,Business,Married,2,0.84,comprehensive coverage,home,2161.24,full coverage,0.42
5279,19,103539,Teacher,Married,0,0.86,budget-friendly,home,2535.99,standard coverage,0.57
5280,54,35904,Lawyer,Married,2,0.03,comprehensive coverage,vehicle,1666.4,standard coverage,0.03
5281,52,33934,Freelancer,Divorced,1,0.23,budget-friendly,life,1938.63,basic coverage,0.18
5282,63,108182,Freelancer,Divorced,0,0.1,budget-friendly,life,734.69,basic coverage,0.1
5283,21,86167,Freelancer,Single,3,0.87,balanced,home,2546.77,standard coverage,0.8
5284,65,37328,Teacher,Married,2,0.75,balanced,health,918.7,standard coverage,0.42
5285,21,81391,Teacher,Single,1,0.1,balanced,life,536.04,standard coverage,0.09
5286,23,30475,Freelancer,Married,0,0.4,comprehensive coverage,vehicle,770.68,standard coverage,0.3
5287,68,107961,Teacher,Divorced,1,0.51,comprehensive coverage,health,865.6,standard coverage,0.39
5288,34,142483,Engineer,Divorced,0,0.72,budget-friendly,health,819.19,standard coverage,0.69
5289,21,142557,Doctor,Single,0,0.29,balanced,life,1027.69,standard coverage,0.15
5290,39,81710,Engineer,Married,1,0.29,balanced,life,1912.24,standard coverage,0.19
5291,38,73976,Teacher,Single,0,0.53,balanced,vehicle,2468.4,standard coverage,0.27
5292,29,104201,Business,Married,3,0.53,comprehensive coverage,health,1259.56,standard coverage,0.31
5293,24,87840,Business,Divorced,1,0.11,budget-friendly,life,1675.01,basic coverage,0.1
5294,65,87453,Business,Single,3,0.71,budget-friendly,health,2714.61,standard coverage,0.51
5295,45,30801,Teacher,Divorced,3,0.18,budget-friendly,vehicle,1058.2,basic coverage,0.17
5296,63,133309,Teacher,Married,0,0.85,budget-friendly,life,3682.78,standard coverage,0.45
5297,30,64265,Lawyer,Divorced,3,0.77,budget-friendly,health,2114.47,standard coverage,0.47
5298,60,47764,Lawyer,Divorced,0,0.98,budget-friendly,health,2894.66,standard coverage,0.89
5299,60,56078,Doctor,Single,0,0.17,balanced,vehicle,445.79,standard coverage,0.16
5300,50,60702,Teacher,Divorced,2,0.94,comprehensive coverage,life,2358.54,full coverage,0.73
5301,57,39509,Teacher,Married,0,0.73,balanced,health,2627.92,standard coverage,0.39
5302,30,53087,Business,Married,0,0.88,balanced,life,2175.44,standard coverage,0.71
5303,21,78554,Lawyer,Divorced,3,0.03,comprehensive coverage,vehicle,1778.97,standard coverage,0.03
5304,42,46411,Freelancer,Single,2,0.32,budget-friendly,vehicle,439.57,basic coverage,0.22
5305,68,149159,Freelancer,Married,2,0.03,budget-friendly,vehicle,1850.98,basic coverage,0.02
5306,37,100568,Engineer,Single,3,0.18,comprehensive coverage,vehicle,1872.75,standard coverage,0.13
5307,55,55835,Lawyer,Married,0,0.88,comprehensive coverage,life,388.02,full coverage,0.7
5308,52,67351,Freelancer,Divorced,0,0.41,balanced,life,490.0,standard coverage,0.37
5309,26,106727,Doctor,Married,3,0.67,balanced,health,651.4,standard coverage,0.63
5310,68,94464,Engineer,Single,0,0.48,comprehensive coverage,vehicle,1388.13,standard coverage,0.39
5311,47,76457,Business,Divorced,1,0.47,comprehensive coverage,life,656.31,standard coverage,0.25
5312,56,126843,Lawyer,Single,1,0.65,comprehensive coverage,vehicle,451.02,full coverage,0.61
5313,40,32010,Freelancer,Single,3,0.43,budget-friendly,life,2406.63,basic coverage,0.35
5314,28,131696,Teacher,Married,1,0.02,budget-friendly,life,598.55,basic coverage,0.01
5315,32,146711,Freelancer,Single,0,0.8,comprehensive coverage,health,2315.75,full coverage,0.47
5316,64,49515,Doctor,Divorced,0,0.27,budget-friendly,life,1600.48,basic coverage,0.19
5317,39,50704,Doctor,Divorced,3,0.67,budget-friendly,vehicle,2748.58,standard coverage,0.5
5318,34,121588,Engineer,Single,3,0.66,comprehensive coverage,health,1948.88,full coverage,0.55
5319,64,107875,Engineer,Divorced,1,0.14,comprehensive coverage,vehicle,2223.06,standard coverage,0.09
5320,29,103316,Doctor,Divorced,3,0.16,budget-friendly,vehicle,1339.98,basic coverage,0.13
5321,68,146071,Lawyer,Divorced,3,0.45,comprehensive coverage,life,2048.14,standard coverage,0.32
5322,52,147546,Teacher,Married,3,0.34,balanced,life,2454.12,standard coverage,0.26
5323,51,38923,Business,Divorced,2,0.27,comprehensive coverage,life,1900.27,standard coverage,0.25
5324,18,110121,Teacher,Divorced,3,0.31,budget-friendly,life,1981.82,basic coverage,0.23
5325,49,89351,Lawyer,Divorced,2,0.25,balanced,life,380.46,standard coverage,0.25
5326,21,121859,Engineer,Divorced,0,0.11,comprehensive coverage,life,390.5,standard coverage,0.08
5327,41,52951,Business,Single,0,0.09,comprehensive coverage,vehicle,756.84,standard coverage,0.09
5328,24,48473,Teacher,Divorced,0,0.88,balanced,health,2280.51,standard coverage,0.55
5329,29,68308,Teacher,Divorced,1,0.81,budget-friendly,home,3243.54,standard coverage,0.65
5330,39,71939,Business,Single,1,0.49,budget-friendly,life,532.96,basic coverage,0.26
5331,66,76486,Doctor,Single,1,0.32,budget-friendly,vehicle,601.54,basic coverage,0.22
5332,52,91762,Business,Divorced,0,0.69,balanced,health,1946.64,standard coverage,0.46
5333,38,34420,Teacher,Divorced,2,0.11,comprehensive coverage,life,497.89,standard coverage,0.1
5334,46,118398,Business,Married,1,0.1,balanced,vehicle,1148.19,standard coverage,0.1
5335,66,83869,Freelancer,Single,3,0.14,balanced,life,2081.7,standard coverage,0.13
5336,34,120228,Teacher,Married,2,0.69,budget-friendly,health,2609.86,standard coverage,0.39
5337,45,96116,Freelancer,Single,2,0.82,comprehensive coverage,health,2809.94,full coverage,0.64
5338,59,130449,Lawyer,Divorced,2,0.54,balanced,vehicle,1464.36,standard coverage,0.37
5339,64,56873,Freelancer,Single,2,0.17,comprehensive coverage,vehicle,1655.03,standard coverage,0.09
5340,58,88854,Doctor,Divorced,2,0.34,balanced,vehicle,2045.29,standard coverage,0.27
5341,34,133290,Business,Married,3,0.82,budget-friendly,home,430.17,standard coverage,0.62
5342,21,79337,Lawyer,Married,1,0.51,balanced,vehicle,2515.43,standard coverage,0.47
5343,58,31766,Lawyer,Married,2,0.45,budget-friendly,life,2618.07,basic coverage,0.3
5344,23,82727,Doctor,Single,3,0.66,comprehensive coverage,vehicle,694.29,full coverage,0.64
5345,32,142429,Engineer,Single,0,0.35,comprehensive coverage,life,2313.44,standard coverage,0.18
5346,61,54406,Business,Divorced,1,0.0,balanced,life,844.84,standard coverage,0.0
5347,41,75486,Freelancer,Divorced,2,0.94,comprehensive coverage,life,1498.6,full coverage,0.65
5348,25,113728,Doctor,Divorced,2,0.71,balanced,health,2204.19,standard coverage,0.45
5349,58,47800,Freelancer,Divorced,1,0.96,budget-friendly,life,3257.38,standard coverage,0.83
5350,44,92275,Doctor,Single,2,0.85,balanced,health,1691.37,standard coverage,0.81
5351,48,147469,Teacher,Divorced,0,0.37,budget-friendly,vehicle,1834.86,basic coverage,0.28
5352,26,146463,Doctor,Married,2,0.38,balanced,vehicle,2334.43,standard coverage,0.22
5353,35,131325,Doctor,Divorced,1,0.14,budget-friendly,life,1836.77,basic coverage,0.11
5354,19,84557,Business,Married,3,0.81,balanced,health,1262.0,standard coverage,0.61
5355,39,101518,Doctor,Married,3,0.62,comprehensive coverage,vehicle,2382.74,full coverage,0.36
5356,37,33644,Freelancer,Single,1,0.26,budget-friendly,life,1697.99,basic coverage,0.13
5357,59,136688,Doctor,Divorced,1,0.96,comprehensive coverage,life,2829.23,full coverage,0.65
5358,21,124137,Engineer,Divorced,0,0.77,budget-friendly,health,1706.11,standard coverage,0.77
5359,55,96970,Lawyer,Single,2,0.88,balanced,life,444.87,standard coverage,0.84
5360,61,138737,Business,Divorced,1,0.17,balanced,life,951.99,standard coverage,0.17
5361,30,148572,Engineer,Single,0,0.59,budget-friendly,vehicle,2429.32,basic coverage,0.36
